person_id,meet_id,squat1_kg,squat2_kg,squat3_kg,best3_squat_kg,bench1_kg,bench2_kg,bench3_kg,best3_bench_kg,deadlift1_kg,deadlift2_kg,deadlift3_kg,best3_bench_kg,total_kg
141,113,,,,227.5,,,,155.0,,,,155.0,612.5
142,113,,,,310.0,,,,222.5,,,,222.5,795.0
143,113,,,,260.0,,,,205.0,,,,205.0,692.5
144,113,,,,272.5,,,,170.0,,,,170.0,680.0
145,113,,,,147.5,,,,-119.5,,,,-119.5,
147,113,,,,,,,,,,,,,
148,113,,,,297.5,,,,180.0,,,,180.0,737.5
149,113,,,,282.5,,,,195.0,,,,195.0,727.5
151,113,,,,260.0,,,,190.0,,,,190.0,732.5
152,113,,,,-230.0,,,,,,,,,
152,113,,,,182.5,,,,172.5,,,,172.5,660.0
153,113,,,,295.0,,,,215.0,,,,215.0,770.0
154,113,,,,257.5,,,,192.5,,,,192.5,747.5
155,113,,,,300.0,,,,177.5,,,,177.5,742.5
156,113,,,,252.5,,,,217.5,,,,217.5,710.0
157,113,,,,250.0,,,,167.5,,,,167.5,690.0
158,113,,,,227.5,,,,175.0,,,,175.0,675.0
159,113,,,,295.0,,,,210.0,,,,210.0,
160,113,,,,-312.0,,,,,,,,,
161,113,,,,330.0,,,,255.0,,,,255.0,895.0
162,113,,,,325.0,,,,232.5,,,,232.5,862.5
164,113,,,,260.0,,,,220.0,,,,220.0,775.0
165,113,,,,250.0,,,,227.5,,,,227.5,730.0
166,113,,,,320.0,,,,220.0,,,,220.0,832.5
167,113,,,,320.0,,,,217.5,,,,217.5,830.0
169,113,,,,250.0,,,,182.5,,,,182.5,662.5
169,113,,,,,,,,175.0,,,,175.0,175.0
169,113,,,,,,,,,,,,,
171,113,,,,395.0,,,,-290.0,,,,-290.0,
172,113,,,,400.0,,,,292.5,,,,292.5,997.5
175,113,,,,307.5,,,,215.0,,,,215.0,750.0
178,113,,,,320.0,,,,182.5,,,,182.5,802.5
179,113,,,,185.0,,,,182.5,,,,182.5,565.0
181,113,,,,187.5,,,,125.0,,,,125.0,480.0
183,113,,,,140.0,,,,92.5,,,,92.5,430.0
184,113,,,,-172.5,,,,,,,,,
184,113,,,,,,,,182.5,,,,182.5,182.5
185,113,,,,-90.0,,,,,,,,,
185,113,,,,,,,,103.0,,,,103.0,103.0
185,113,,,,,,,,,,,,,138.0
186,113,,,,205.0,,,,110.0,,,,110.0,530.0
188,113,,,,205.0,,,,170.0,,,,170.0,612.5
189,113,,,,205.0,,,,115.0,,,,115.0,547.5
190,113,,,,142.5,,,,65.0,,,,65.0,390.0
190,113,,,,,,,,,,,,,170.0
191,113,,,,112.5,,,,87.5,,,,87.5,365.0
192,113,,,,-209.5,,,,,,,,,
192,113,,,,,,,,145.0,,,,145.0,145.0
192,113,,,,,,,,,,,,,215.0
194,113,,,,275.0,,,,182.5,,,,182.5,720.0
195,113,,,,-192.5,,,,,,,,,
197,113,,,,215.0,,,,-142.5,,,,-142.5,
198,113,,,,172.5,,,,92.5,,,,92.5,492.5
199,113,,,,200.0,,,,125.0,,,,125.0,507.5
200,113,,,,260.0,,,,202.5,,,,202.5,745.0
202,113,,,,230.0,,,,197.5,,,,197.5,655.0
204,113,,,,265.0,,,,182.5,,,,182.5,720.0
206,113,,,,225.0,,,,170.0,,,,170.0,692.5
207,113,,,,70.0,,,,125.0,,,,125.0,265.0
209,113,,,,67.5,,,,62.5,,,,62.5,192.5
210,113,,,,162.5,,,,145.0,,,,145.0,465.0
213,113,,,,240.0,,,,167.5,,,,167.5,642.5
214,113,,,,285.0,,,,202.5,,,,202.5,735.0
215,113,,,,162.5,,,,132.5,,,,132.5,477.5
220,113,,,,260.0,,,,170.0,,,,170.0,635.0
221,113,,,,-102.0,,,,,,,,,
221,113,,,,,,,,100.0,,,,100.0,100.0
221,113,,,,,,,,,,,,,157.5
223,113,,,,300.0,,,,247.5,,,,247.5,830.0
226,113,,,,230.0,,,,207.5,,,,207.5,745.0
226,113,,,,,,,,212.5,,,,212.5,212.5
226,113,,,,,,,,,,,,,320.0
229,113,,,,,,,,85.5,,,,85.5,85.5
229,113,,,,,,,,,,,,,137.5
232,113,,,,,,,,72.5,,,,72.5,72.5
232,113,,,,,,,,,,,,,132.5
234,113,,,,,,,,70.0,,,,70.0,70.0
235,113,,,,,,,,95.0,,,,95.0,95.0
236,113,,,,,,,,65.0,,,,65.0,65.0
237,113,,,,,,,,102.5,,,,102.5,102.5
238,113,,,,,,,,137.5,,,,137.5,137.5
240,113,,,,,,,,227.5,,,,227.5,227.5
241,113,,,,,,,,102.5,,,,102.5,102.5
242,113,,,,,,,,130.0,,,,130.0,130.0
244,113,,,,,,,,140.0,,,,140.0,140.0
244,113,,,,,,,,,,,,,182.5
245,113,,,,,,,,110.0,,,,110.0,110.0
245,113,,,,,,,,,,,,,205.0
246,113,,,,,,,,102.5,,,,102.5,102.5
246,113,,,,,,,,,,,,,230.0
247,113,,,,,,,,-152.5,,,,-152.5,
247,113,,,,,,,,,,,,,205.0
248,113,,,,,,,,248.0,,,,248.0,248.0
249,113,,,,,,,,242.5,,,,242.5,242.5
249,113,,,,,,,,,,,,,305.0
250,113,,,,,,,,172.5,,,,172.5,172.5
250,113,,,,,,,,,,,,,192.5
251,113,,,,,,,,-292.0,,,,-292.0,
252,113,,,,,,,,-265.0,,,,-265.0,
252,113,,,,,,,,,,,,,
253,113,,,,,,,,306.0,,,,306.0,306.0
254,113,,,,,,,,265.0,,,,265.0,265.0
255,113,,,,,,,,282.5,,,,282.5,282.5
259,113,,,,,,,,190.0,,,,190.0,190.0
259,113,,,,,,,,,,,,,212.5
261,113,,,,,,,,182.5,,,,182.5,182.5
263,113,,,,,,,,85.0,,,,85.0,85.0
263,113,,,,,,,,,,,,,165.0
264,113,,,,,,,,140.0,,,,140.0,140.0
266,113,,,,,,,,140.0,,,,140.0,140.0
266,113,,,,,,,,,,,,,152.5
267,113,,,,,,,,70.0,,,,70.0,70.0
267,113,,,,,,,,,,,,,112.5
269,113,,,,,,,,135.0,,,,135.0,135.0
271,113,,,,,,,,-154.5,,,,-154.5,
273,113,,,,,,,,175.0,,,,175.0,175.0
274,113,,,,,,,,130.0,,,,130.0,130.0
274,113,,,,,,,,,,,,,175.0
275,113,,,,,,,,138.0,,,,138.0,138.0
276,113,,,,,,,,70.0,,,,70.0,70.0
276,113,,,,,,,,,,,,,137.5
277,113,,,,,,,,267.5,,,,267.5,267.5
280,113,,,,,,,,207.5,,,,207.5,207.5
285,113,,,,,,,,227.5,,,,227.5,227.5
293,113,,,,,,,,,,,,,85.0
294,113,,,,,,,,,,,,,260.0
296,113,,,,,,,,,,,,,215.0
307,113,,,,,,,,,,,,,285.0
315,113,,,,,,,,,,,,,175.0
318,113,,,,,,,,,,,,,250.0
321,113,,,,,,,,,,,,,220.0
37,970,250.0,272.5,-287.5,272.5,160.0,-177.5,195.0,195.0,237.5,260.0,-277.5,195.0,727.5
38,970,200.0,220.0,230.0,230.0,175.0,185.0,-190.0,185.0,252.5,-272.5,-272.5,185.0,667.5
39,970,137.5,,,137.5,180.0,190.0,195.0,195.0,200.0,230.0,240.0,195.0,572.5
39,970,,,,,190.0,-200.0,-200.0,190.0,,,,190.0,190.0
39,970,,,,,,,,,235.0,250.0,-255.0,,250.0
114,970,,,,,-130.0,130.0,-137.5,130.0,,,,130.0,130.0
114,970,,,,,,,,,167.5,182.5,-190.0,,182.5
143,970,255.0,272.5,-285.0,272.5,-190.0,-190.0,190.0,190.0,-227.5,227.5,,190.0,690.0
183,970,125.0,137.5,147.5,147.5,100.0,107.5,112.5,112.5,185.0,200.5,205.0,112.5,465.0
206,970,200.0,225.0,,225.0,100.0,110.0,125.0,125.0,-225.0,225.0,250.0,125.0,600.0
242,970,,,,,137.5,-145.0,-145.0,137.5,,,,137.5,137.5
242,970,,,,,137.5,142.5,-145.0,142.5,,,,142.5,142.5
376,970,305.0,325.0,340.0,340.0,-255.0,255.0,-265.0,255.0,280.0,300.0,,255.0,895.0
385,970,215.0,237.5,250.0,250.0,-205.0,-205.0,205.0,205.0,227.5,-240.0,-240.0,205.0,682.5
385,970,,,,,190.0,205.0,212.5,212.5,,,,212.5,212.5
385,970,,,,,,,,,215.0,237.5,-250.0,,237.5
704,970,,,,,47.5,52.5,55.0,55.0,,,,55.0,55.0
704,970,,,,,,,,,90.0,102.5,-110.0,,102.5
719,970,,,,,115.0,-127.5,-127.5,115.0,,,,115.0,115.0
987,970,,,,,,,,,270.0,285.0,300.0,,300.0
2709,970,,,,,220.0,242.5,-250.0,242.5,,,,242.5,242.5
2712,970,130.0,145.0,155.0,155.0,75.0,80.0,85.0,85.0,120.0,135.0,145.0,85.0,385.0
2712,970,,,,,72.5,77.5,82.5,82.5,,,,82.5,82.5
2713,970,230.0,245.0,,245.0,175.0,-187.5,,175.0,230.0,240.0,-250.0,175.0,660.0
2715,970,,,,,47.5,-65.0,-68.0,47.5,,,,47.5,47.5
2716,970,,,,,167.5,185.0,195.0,195.0,,,,195.0,195.0
39,73,,,,,,,,210.0,,,,210.0,210.0
73,73,,,,297.5,,,,140.0,,,,140.0,712.5
74,73,,,,232.5,,,,150.0,,,,150.0,595.0
75,73,,,,205.0,,,,25.0,,,,25.0,422.5
76,73,,,,382.5,,,,350.0,,,,350.0,1027.5
77,73,,,,275.0,,,,-227.5,,,,-227.5,
77,73,,,,,,,,-227.5,,,,-227.5,
77,73,,,,,,,,,,,,,255.0
80,73,,,,,,,,250.0,,,,250.0,250.0
81,73,,,,,,,,237.5,,,,237.5,237.5
83,73,,,,,,,,-310.0,,,,-310.0,
85,73,,,,,,,,307.5,,,,307.5,307.5
39,1488,137.5,147.5,,147.5,147.42,158.76,170.1,170.1,204.12,,,170.1,521.72
39,1488,147.5,160.0,,160.0,174.63,185.97,191.64,191.64,209.11,224.98,231.79,191.64,583.43
39,1488,,,,,174.63,185.97,191.64,191.64,209.11,224.98,231.79,191.64,423.43
39,1488,,,,,147.42,158.76,170.1,170.1,204.12,,,170.1,374.22
39,1488,,,,,174.63,185.97,191.64,191.64,,,,191.64,191.64
39,1488,,,,,147.42,158.76,170.1,170.1,,,,170.1,170.1
39,1488,,,,,,,,,204.12,,,,204.12
39,1488,,,,,,,,,209.11,224.98,231.79,,231.79
72,1488,262.5,285.0,292.5,292.5,-192.78,192.78,199.58,199.58,238.59,245.39,-254.47,199.58,737.47
80,1488,,,,,-249.48,-249.48,-249.48,,,,,,
704,1488,50.0,62.5,,62.5,38.56,43.09,-45.36,43.09,82.1,86.64,91.17,43.09,196.76
704,1488,45.0,,,45.0,34.02,36.29,-38.56,36.29,66.22,,,36.29,147.51
704,1488,,,,,34.02,36.29,-38.56,36.29,66.22,,,36.29,102.51
704,1488,,,,,38.56,43.09,-45.36,43.09,82.1,86.64,91.17,43.09,134.26
704,1488,,,,,34.02,36.29,-38.56,36.29,,,,36.29,36.29
704,1488,,,,,38.56,43.09,-45.36,43.09,,,,43.09,43.09
704,1488,,,,,,,,,82.1,86.64,91.17,,91.17
704,1488,,,,,,,,,66.22,,,,66.22
872,1488,,,,,138.35,-142.88,,138.35,,,,138.35,138.35
872,1488,,,,,,,,,138.8,145.6,-181.89,,145.6
1232,1488,,,,,240.4,-249.48,249.48,249.48,,,,249.48,249.48
1394,1488,312.5,330.0,342.5,342.5,163.29,-272.16,-276.69,163.29,286.22,-304.36,-317.52,163.29,792.01
1491,1488,115.0,,-125.0,115.0,,61.24,74.84,74.84,125.19,143.34,154.68,74.84,344.52
1492,1488,227.5,242.5,250.0,250.0,124.74,138.35,145.15,145.15,227.25,245.39,-263.54,145.15,640.54
1493,1488,120.0,137.5,160.0,160.0,111.13,122.47,127.01,127.01,,,,127.01,
1494,1488,192.5,205.0,-210.0,205.0,142.88,151.95,158.76,158.76,204.57,215.91,227.25,158.76,591.01
1495,1488,185.0,187.5,200.0,200.0,102.06,108.86,-115.67,108.86,211.37,229.52,240.86,108.86,549.72
1496,1488,272.5,285.0,-292.5,285.0,-151.95,-151.95,-151.95,-151.95,,,,-151.95,
1497,1488,175.0,187.5,207.5,207.5,124.74,-131.54,138.35,138.35,215.91,234.05,240.86,138.35,586.71
1500,1488,-230.0,230.0,-277.5,230.0,111.13,117.93,-124.74,117.93,184.16,220.45,226.8,117.93,574.73
1505,1488,107.5,,,107.5,106.59,-306.18,-306.18,106.59,256.73,265.81,-274.42,106.59,479.9
1506,1488,287.5,-307.5,,287.5,138.35,-226.8,-226.8,138.35,227.25,249.93,265.81,138.35,691.66
1510,1488,,,,,61.24,68.04,74.84,74.84,68.49,84.37,91.17,74.84,166.01
1511,1488,,,,,115.67,-124.74,124.74,124.74,206.84,227.25,243.13,124.74,367.87
1515,1488,,,,,36.29,40.82,-45.36,40.82,,,,40.82,40.82
1519,1488,,,,,38.56,-43.09,45.36,45.36,,,,45.36,45.36
1520,1488,,,,,38.56,-43.09,45.36,45.36,,,,45.36,45.36
1521,1488,,,,,43.09,47.63,49.9,49.9,,,,49.9,49.9
1522,1488,,,,,74.84,83.91,88.45,88.45,,,,88.45,88.45
1523,1488,,,,,-43.09,-47.63,-52.16,,,,,,
1524,1488,,,,,183.71,-195.04,-195.04,183.71,,,,183.71,183.71
1525,1488,,,,,113.4,120.2,127.01,127.01,,,,127.01,127.01
1526,1488,,,,,-113.4,-113.4,-113.4,,,,,,
1529,1488,,,,,151.95,161.03,-165.56,161.03,,,,161.03,161.03
1532,1488,,,,,238.14,244.94,-249.48,244.94,,,,244.94,244.94
1535,1488,,,,,-190.51,-190.51,-190.51,,,,,,
1542,1488,,,,,,,,,68.49,77.56,84.37,,84.37
1543,1488,,,,,,,,,134.26,156.94,170.55,,170.55
1544,1488,,,,,,,,,143.34,154.68,163.75,,163.75
1545,1488,,,,,,,,,227.25,245.39,249.93,,249.93
4547,1488,,,,,163.29,167.83,-170.1,167.83,,,,167.83,167.83
4547,1488,,,,,,,,,249.93,263.54,274.88,,274.88
39,2446,,,,124.74,,,,192.78,,,,192.78,562.45
39,2446,,,,,,,,192.78,,,,192.78,437.72
39,2446,,,,,,,,192.78,,,,192.78,192.78
39,2446,,,,,,,,,,,,,244.94
293,2446,,,,,,,,61.23,,,,61.23,61.23
1109,2446,,,,235.87,,,,172.37,,,,172.37,630.49
1109,2446,,,,,,,,,,,,,222.26
1146,2446,,,,158.76,,,,102.06,,,,102.06,458.13
1146,2446,,,,,,,,,,,,,
1169,2446,,,,256.28,,,,181.44,,,,181.44,712.14
1194,2446,,,,,,,,,,,,,204.12
1903,2446,,,,72.57,,,,56.7,,,,56.7,204.12
1913,2446,,,,215.46,,,,156.49,,,,156.49,646.37
2448,2446,,,,102.06,,,,81.65,,,,81.65,322.05
2448,2446,,,,,,,,,,,,,138.35
2466,2446,,,,,,,,,,,,,233.6
40,98,,,,,,,,,,,,,
98,98,,,,295.0,,,,202.5,,,,202.5,802.5
99,98,,,,272.5,,,,170.0,,,,170.0,715.0
101,98,,,,365.0,,,,237.5,,,,237.5,955.0
102,98,,,,357.5,,,,197.5,,,,197.5,885.0
104,98,,,,,,,,,,,,,
106,98,,,,350.0,,,,260.0,,,,260.0,882.5
45,418,,,,,,,,,255.0,275.0,-282.5,,275.0
406,418,,,,,,,,,205.0,237.5,,,237.5
418,418,,,,,205.0,215.0,223.0,223.0,,,,223.0,223.0
419,418,,,,,,,,,260.0,280.0,287.5,,287.5
60,66,,,,457.5,,,,285.0,,,,285.0,1075.0
67,66,,,,,,,,190.0,,,,190.0,190.0
68,66,,,,,,,,290.0,,,,290.0,290.0
69,66,,,,,,,,242.5,,,,242.5,242.5
70,66,,,,,,,,272.5,,,,272.5,272.5
72,66,,,,,,,,200.0,,,,200.0,200.0
68,413,,,,,,,,287.5,,,,287.5,557.5
413,413,,,,,,,,,,,,,237.5
74,1640,206.38,229.06,-238.14,229.06,124.74,-138.35,142.88,142.88,199.58,219.99,-229.06,142.88,591.94
1160,1640,-238.14,238.14,-272.16,238.14,204.12,-233.6,-244.94,204.12,192.78,-217.72,-217.72,204.12,635.03
1394,1640,365.14,-387.82,-387.82,365.14,260.82,-288.03,294.84,294.84,290.3,-315.25,315.25,294.84,975.22
1492,1640,-256.28,-256.28,-256.28,,,,,,,,,,
1494,1640,197.31,206.38,210.92,210.92,-151.95,151.95,-156.49,151.95,215.46,229.06,-231.33,151.95,591.94
1506,1640,274.42,294.84,,294.84,229.06,242.67,251.74,251.74,-249.48,272.16,278.96,251.74,825.54
1574,1640,165.56,183.7,192.78,192.78,92.99,104.33,111.13,111.13,-229.06,229.06,-233.6,111.13,532.97
1574,1640,,,,,,,,,-229.06,229.06,,,229.06
1634,1640,340.19,-374.21,-374.21,340.19,249.48,267.62,278.96,278.96,306.17,322.05,-333.39,278.96,941.2
1640,1640,106.59,113.4,122.47,122.47,83.91,90.72,97.52,97.52,174.63,183.7,190.51,97.52,410.5
1640,1640,,,,,,,,,174.63,183.7,190.51,,190.51
1641,1640,183.7,206.38,-210.92,206.38,142.88,-165.56,165.56,165.56,183.7,-206.38,,165.56,555.65
1642,1640,142.88,151.95,165.56,165.56,92.99,102.06,106.59,106.59,183.7,199.58,215.46,106.59,487.61
1643,1640,-174.63,174.63,179.17,179.17,142.88,149.69,-161.03,149.69,215.46,226.8,-238.14,149.69,555.65
1649,1640,283.5,306.17,319.78,319.78,165.56,183.7,190.51,190.51,251.74,272.16,,190.51,782.45
1651,1640,278.96,290.3,297.1,297.1,154.22,167.83,176.9,176.9,229.06,249.48,-254.01,176.9,723.48
1653,1640,272.16,299.37,-317.51,299.37,204.12,-226.8,226.8,226.8,281.23,-297.1,-297.1,226.8,807.39
1654,1640,-260.82,-260.82,-260.82,,,,,,,,,,
1655,1640,362.87,387.82,-408.23,387.82,183.7,192.78,197.31,197.31,260.82,272.16,-283.5,197.31,857.29
1657,1640,317.51,-335.66,-335.66,317.51,226.8,238.14,-249.48,238.14,260.82,276.69,285.76,238.14,841.41
1658,1640,306.17,-362.87,-385.55,306.17,,,,,,,,,
1660,1640,-317.51,-317.51,-365.14,,,,,,,,,,
1661,1640,,,,,113.4,124.74,136.08,136.08,183.7,190.51,-199.58,136.08,326.59
1662,1640,,,,,204.12,226.8,235.87,235.87,181.44,213.19,226.8,235.87,462.67
1663,1640,,,,,61.23,70.31,77.11,77.11,,,,77.11,77.11
1663,1640,,,,,,,,,61.23,83.91,92.99,,92.99
1664,1640,,,,,74.84,81.65,86.18,86.18,,,,86.18,86.18
1665,1640,,,,,-183.7,-188.24,-188.24,,,,,,
1666,1640,,,,,-283.5,292.57,306.17,306.17,,,,306.17,306.17
1667,1640,,,,,285.76,294.84,-303.91,294.84,,,,294.84,294.84
1668,1640,,,,,52.16,-56.7,56.7,56.7,,,,56.7,56.7
1669,1640,,,,,-453.59,485.34,-498.95,485.34,,,,485.34,485.34
1673,1640,,,,,,,,,235.87,244.94,251.74,,251.74
4547,1640,,,,,145.15,149.69,154.22,154.22,,,,154.22,154.22
4547,1640,,,,,174.63,179.17,183.7,183.7,,,,183.7,183.7
4547,1640,,,,,,,,,249.48,272.16,276.69,,276.69
4552,1640,,,,,104.33,108.86,113.4,113.4,,,,113.4,113.4
4552,1640,,,,,,,,,195.04,201.85,-206.38,,201.85
77,1225,,,,245.0,,,,167.5,,,,167.5,662.5
1160,1225,,,,227.5,,,,150.0,,,,150.0,622.5
1162,1225,,,,,,,,125.0,,,,125.0,125.0
1162,1225,,,,,,,,,,,,,222.5
1162,1225,,,,185.0,,,,125.0,,,,125.0,532.5
1163,1225,,,,205.0,,,,127.5,,,,127.5,542.5
1212,1225,,,,,,,,160.0,,,,160.0,160.0
1215,1225,,,,182.5,,,,115.0,,,,115.0,492.5
1224,1225,,,,227.5,,,,142.5,,,,142.5,607.5
1225,1225,,,,,,,,122.5,,,,122.5,122.5
1226,1225,,,,,,,,102.5,,,,102.5,102.5
1227,1225,,,,,,,,77.5,,,,77.5,77.5
1229,1225,,,,,,,,197.5,,,,197.5,197.5
1230,1225,,,,,,,,180.0,,,,180.0,180.0
1231,1225,,,,,,,,195.0,,,,195.0,195.0
1232,1225,,,,,,,,187.5,,,,187.5,187.5
1234,1225,,,,,,,,107.5,,,,107.5,107.5
1235,1225,,,,,,,,205.0,,,,205.0,205.0
1237,1225,,,,,,,,175.0,,,,175.0,175.0
1238,1225,,,,,,,,152.5,,,,152.5,152.5
1238,1225,,,,,,,,,,,,,260.0
1238,1225,,,,282.5,,,,152.5,,,,152.5,695.0
1240,1225,,,,,,,,175.0,,,,175.0,175.0
1242,1225,,,,,,,,205.0,,,,205.0,205.0
1243,1225,,,,,,,,180.0,,,,180.0,180.0
1245,1225,,,,,,,,175.0,,,,175.0,175.0
1246,1225,,,,,,,,180.0,,,,180.0,180.0
1247,1225,,,,,,,,,,,,,130.0
1248,1225,,,,,,,,,,,,,107.5
1249,1225,,,,,,,,,,,,,210.0
1250,1225,,,,,,,,,,,,,230.0
1251,1225,,,,,,,,,,,,,128.5
1253,1225,,,,,,,,,,,,,215.0
1255,1225,,,,,,,,,,,,,250.0
1255,1225,,,,,,,,,,,,,
1256,1225,,,,,,,,,,,,,250.0
1258,1225,,,,,,,,185.0,,,,185.0,457.5
1259,1225,,,,,,,,,,,,,
1260,1225,,,,117.5,,,,55.0,,,,55.0,295.0
1261,1225,,,,97.5,,,,47.5,,,,47.5,245.0
1262,1225,,,,95.0,,,,50.0,,,,50.0,275.0
1263,1225,,,,87.5,,,,75.0,,,,75.0,285.0
1264,1225,,,,107.5,,,,62.5,,,,62.5,292.5
1265,1225,,,,60.0,,,,40.0,,,,40.0,185.0
1266,1225,,,,90.0,,,,57.5,,,,57.5,267.5
1267,1225,,,,125.0,,,,65.0,,,,65.0,350.0
1269,1225,,,,80.0,,,,57.5,,,,57.5,235.0
1270,1225,,,,95.0,,,,47.5,,,,47.5,265.0
1271,1225,,,,105.0,,,,62.5,,,,62.5,300.0
1272,1225,,,,105.0,,,,45.0,,,,45.0,272.5
1273,1225,,,,105.0,,,,72.5,,,,72.5,315.0
1274,1225,,,,125.0,,,,67.5,,,,67.5,327.5
1275,1225,,,,117.5,,,,67.5,,,,67.5,345.0
1276,1225,,,,150.0,,,,70.0,,,,70.0,385.0
1277,1225,,,,137.5,,,,87.5,,,,87.5,407.5
1278,1225,,,,152.5,,,,80.0,,,,80.0,417.5
1279,1225,,,,82.5,,,,47.5,,,,47.5,242.5
1280,1225,,,,52.5,,,,36.0,,,,36.0,168.5
1282,1225,,,,102.5,,,,55.0,,,,55.0,302.5
1283,1225,,,,95.0,,,,75.0,,,,75.0,312.5
1284,1225,,,,160.0,,,,87.5,,,,87.5,402.5
1285,1225,,,,110.0,,,,55.0,,,,55.0,302.5
1287,1225,,,,182.5,,,,77.5,,,,77.5,427.5
1288,1225,,,,80.0,,,,35.0,,,,35.0,200.0
1289,1225,,,,97.5,,,,42.5,,,,42.5,242.5
1290,1225,,,,152.5,,,,85.0,,,,85.0,427.5
1291,1225,,,,160.0,,,,97.5,,,,97.5,450.0
1295,1225,,,,102.5,,,,52.5,,,,52.5,282.5
1296,1225,,,,,,,,,,,,,
1297,1225,,,,142.5,,,,42.5,,,,42.5,360.0
1298,1225,,,,102.5,,,,55.0,,,,55.0,262.5
1299,1225,,,,120.0,,,,60.0,,,,60.0,317.5
1300,1225,,,,127.5,,,,40.0,,,,40.0,305.0
1302,1225,,,,85.0,,,,42.5,,,,42.5,245.0
1303,1225,,,,160.0,,,,85.0,,,,85.0,412.5
1304,1225,,,,103.5,,,,63.5,,,,63.5,312.0
1305,1225,,,,125.0,,,,67.5,,,,67.5,345.0
1306,1225,,,,102.5,,,,47.5,,,,47.5,292.5
1307,1225,,,,102.5,,,,60.0,,,,60.0,295.0
1308,1225,,,,112.5,,,,67.5,,,,67.5,335.0
1310,1225,,,,132.5,,,,62.5,,,,62.5,342.5
1311,1225,,,,20.41,,,,18.14,,,,18.14,65.77
1312,1225,,,,131.0,,,,62.5,,,,62.5,348.5
1314,1225,,,,65.0,,,,45.0,,,,45.0,212.5
1315,1225,,,,135.0,,,,100.0,,,,100.0,390.0
1316,1225,,,,200.0,,,,102.5,,,,102.5,522.5
1317,1225,,,,185.0,,,,135.0,,,,135.0,492.5
1318,1225,,,,125.0,,,,92.5,,,,92.5,380.0
1319,1225,,,,170.0,,,,132.5,,,,132.5,507.5
1320,1225,,,,142.5,,,,110.0,,,,110.0,442.5
1321,1225,,,,162.5,,,,122.5,,,,122.5,467.5
1322,1225,,,,170.0,,,,95.0,,,,95.0,432.5
1323,1225,,,,207.5,,,,115.0,,,,115.0,590.0
1324,1225,,,,225.0,,,,130.0,,,,130.0,637.5
1325,1225,,,,172.5,,,,92.5,,,,92.5,467.5
1326,1225,,,,182.5,,,,110.0,,,,110.0,497.5
1327,1225,,,,187.5,,,,125.0,,,,125.0,527.5
1328,1225,,,,170.0,,,,130.0,,,,130.0,507.5
1329,1225,,,,146.0,,,,102.5,,,,102.5,431.0
1331,1225,,,,,,,,,,,,,
1332,1225,,,,185.0,,,,127.5,,,,127.5,517.5
1333,1225,,,,175.0,,,,120.0,,,,120.0,520.0
1336,1225,,,,205.0,,,,142.5,,,,142.5,585.0
1337,1225,,,,255.0,,,,155.0,,,,155.0,677.5
1338,1225,,,,137.5,,,,82.5,,,,82.5,392.5
1339,1225,,,,172.5,,,,147.5,,,,147.5,535.0
1340,1225,,,,232.5,,,,170.0,,,,170.0,637.5
1341,1225,,,,165.0,,,,112.5,,,,112.5,510.0
1342,1225,,,,175.0,,,,137.5,,,,137.5,547.5
1343,1225,,,,190.0,,,,137.5,,,,137.5,517.5
1344,1225,,,,305.0,,,,175.0,,,,175.0,780.0
1345,1225,,,,197.5,,,,140.0,,,,140.0,545.0
1346,1225,,,,142.5,,,,92.5,,,,92.5,435.0
1348,1225,,,,175.0,,,,112.5,,,,112.5,472.5
1350,1225,,,,250.0,,,,162.5,,,,162.5,657.5
1352,1225,,,,220.0,,,,135.0,,,,135.0,585.0
1354,1225,,,,275.0,,,,130.0,,,,130.0,680.0
1355,1225,,,,227.5,,,,155.0,,,,155.0,620.0
1356,1225,,,,185.0,,,,170.0,,,,170.0,570.0
1357,1225,,,,265.0,,,,175.0,,,,175.0,705.0
1358,1225,,,,207.5,,,,115.0,,,,115.0,552.5
1359,1225,,,,220.0,,,,150.0,,,,150.0,605.0
1360,1225,,,,225.0,,,,155.0,,,,155.0,627.5
1361,1225,,,,210.0,,,,177.5,,,,177.5,655.0
1362,1225,,,,265.0,,,,145.0,,,,145.0,670.0
1364,1225,,,,260.0,,,,175.0,,,,175.0,707.5
1365,1225,,,,147.5,,,,65.0,,,,65.0,400.0
1366,1225,,,,255.0,,,,155.0,,,,155.0,705.0
1367,1225,,,,237.5,,,,155.0,,,,155.0,657.5
1368,1225,,,,160.0,,,,105.0,,,,105.0,427.5
1369,1225,,,,260.0,,,,150.0,,,,150.0,720.0
1371,1225,,,,217.5,,,,165.0,,,,165.0,615.0
1373,1225,,,,242.5,,,,165.0,,,,165.0,682.5
1375,1225,,,,322.5,,,,185.0,,,,185.0,782.5
1377,1225,,,,197.5,,,,170.0,,,,170.0,562.5
1380,1225,,,,270.0,,,,195.0,,,,195.0,740.0
1381,1225,,,,365.0,,,,205.0,,,,205.0,882.5
1382,1225,,,,150.0,,,,125.0,,,,125.0,477.5
1383,1225,,,,272.5,,,,160.0,,,,160.0,717.5
1384,1225,,,,290.0,,,,230.0,,,,230.0,822.5
1385,1225,,,,277.5,,,,182.5,,,,182.5,710.0
1386,1225,,,,282.5,,,,157.5,,,,157.5,702.5
1387,1225,,,,282.5,,,,162.5,,,,162.5,722.5
1388,1225,,,,,,,,,,,,,
1389,1225,,,,275.0,,,,192.5,,,,192.5,757.5
